Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2016,1,8,00:00,UTC,0,1016.2,76,0,4,-27,-29.9,25000,308,1.6,1.1
2016,1,8,01:00,UTC,0,1015.8,75,0,,-27.5,-30.5,50000,8,1.8,0.6
2016,1,8,02:00,UTC,0,1015.8,76,0,,-27.1,-30.1,50000,315,2.6,2.1
2016,1,8,03:00,UTC,0,1015.5,76,0,,-27.4,-30.4,30000,8,1.3,0.9
2016,1,8,04:00,UTC,0,1015.2,75,0,,-27.8,-30.9,50000,255,1.4,1.1
2016,1,8,05:00,UTC,1,1015,75,0,,-27.3,-30.4,50000,346,1.9,0.9
2016,1,8,06:00,UTC,8,1015,77,0,,-25.9,-28.8,30000,355,1.4,0.7
2016,1,8,07:00,UTC,7,1014.7,77,0,,-25.4,-28.2,29800,71,3.3,2.8
2016,1,8,08:00,UTC,0,1014.7,78,0,,-24.5,-27.2,36600,53,2.1,1.2
2016,1,8,09:00,UTC,0,1014.6,78,0,,-23.7,-26.4,20000,31,1.8,1.3
2016,1,8,10:00,UTC,1,1014.2,81,0,,-21.1,-23.5,4720,59,2.5,1.8
2016,1,8,11:00,UTC,8,1013.8,84,0,,-18.2,-20.3,1240,54,1.7,1.3
2016,1,8,12:00,UTC,8,1013.4,84,0,,-17.9,-20,2000,68,2.9,2.1
2016,1,8,13:00,UTC,5,1013,84,0,,-18.5,-20.5,5260,88,2.5,1.8
2016,1,8,14:00,UTC,7,1012.8,84,0,,-17.9,-19.9,11410,64,2.1,1.5
2016,1,8,15:00,UTC,8,1012.7,85,0,,-17.4,-19.4,8000,67,2.2,1.2
2016,1,8,16:00,UTC,8,1012.5,86,0,,-16.3,-18.2,12090,0,1,0
2016,1,8,17:00,UTC,8,1012.4,86,0,,-15.8,-17.5,10340,55,2.3,1.8
2016,1,8,18:00,UTC,8,1012.5,86,0,,-15.2,-17,9000,62,2.8,2.4
2016,1,8,19:00,UTC,8,1012.3,87,0,,-14.2,-15.9,8490,83,2.9,2.1
2016,1,8,20:00,UTC,8,1012.3,88,0,,-14.1,-15.6,5670,89,2.9,2
2016,1,8,21:00,UTC,7,1012.5,88,0,,-13.5,-15.1,10000,92,3,2.1
2016,1,8,22:00,UTC,8,1012.7,88,0,,-13.3,-14.8,9450,63,2.5,2
2016,1,8,23:00,UTC,8,1012.5,88,0,,-13.3,-14.8,9530,69,3.2,2.8
2016,1,9,00:00,UTC,8,1012.6,89,0,4,-13.1,-14.6,540,76,2.5,1.9
2016,1,9,01:00,UTC,7,1012.7,89,0,,-12.8,-14.3,9670,72,3.5,2.7
2016,1,9,02:00,UTC,8,1012.3,89,0,,-12.7,-14.2,9410,58,3.7,3.1
2016,1,9,03:00,UTC,8,1012.1,89,0,,-12.5,-14,10000,55,4.2,3.4
2016,1,9,04:00,UTC,8,1012.2,89,0,,-12.4,-13.9,6030,70,4.8,3.8
2016,1,9,05:00,UTC,8,1012.3,89,0,,-12.4,-13.9,11920,59,5.9,4.1
2016,1,9,06:00,UTC,8,1012.4,88,0,,-12.3,-13.9,7000,60,4.9,3.7
2016,1,9,07:00,UTC,7,1012.8,88,0,,-12,-13.6,4200,56,5,4.1
2016,1,9,08:00,UTC,7,1012.9,88,0,,-11.9,-13.6,10000,54,5.7,4.7
2016,1,9,09:00,UTC,8,1013.3,88,0,,-11.7,-13.3,6000,56,5.2,4
2016,1,9,10:00,UTC,8,1013,88,0,,-11.5,-13.1,3530,62,5.8,4.8
2016,1,9,11:00,UTC,8,1013.1,87,0,,-11.9,-13.5,9060,53,6.1,5
2016,1,9,12:00,UTC,8,1013.4,87,0,,-12.3,-14,7000,55,6.2,4.6
2016,1,9,13:00,UTC,1,1013.7,87,0,,-12.8,-14.5,23260,48,5.8,4.5
2016,1,9,14:00,UTC,0,1014.2,88,0,,-13.6,-15.2,20960,48,5.9,4.8
2016,1,9,15:00,UTC,2,1014.3,87,0,,-13.7,-15.4,15000,49,7.7,5.4
2016,1,9,16:00,UTC,7,1014.5,87,0,,-13.8,-15.5,19040,48,7.5,5.6
2016,1,9,17:00,UTC,7,1014.6,87,0,,-14.1,-15.8,10760,54,7.4,5.9
2016,1,9,18:00,UTC,7,1014.8,87,0,,-14.4,-16.1,9000,56,6.2,5.1
2016,1,9,19:00,UTC,1,1015,87,0,,-14.9,-16.6,10820,56,7.2,5.9
2016,1,9,20:00,UTC,0,1015,87,0,,-15.4,-17.1,12020,55,6.4,5.5
2016,1,9,21:00,UTC,3,1015.5,86,0,,-15.4,-17.2,10000,46,5.6,4.5
2016,1,9,22:00,UTC,2,1015.5,86,0,,-15.9,-17.7,11760,52,6.1,5.1
2016,1,9,23:00,UTC,7,1015.5,86,0,,-16,-17.8,5290,49,6.1,4.9
2016,1,10,00:00,UTC,8,1016.1,86,0,5,-15.6,-17.4,7000,50,3.9,2.4
2016,1,10,01:00,UTC,8,1016,86,0,,-15.6,-17.4,4070,50,4.2,3
2016,1,10,02:00,UTC,7,1015.9,87,0,,-15.3,-17.1,6720,57,4.3,2.9
2016,1,10,03:00,UTC,8,1016,86,0,7,-15.1,-16.9,7000,50,4.8,3.3
2016,1,10,04:00,UTC,8,1016.4,86,0,7,-15,-16.8,15350,53,5,3.5
2016,1,10,05:00,UTC,8,1016.1,86,0,7,-15,-16.9,24570,61,5.7,4.4
2016,1,10,06:00,UTC,3,1015.7,85,0,6,-15.9,-17.9,10000,53,6.1,4.7
2016,1,10,07:00,UTC,4,1016.1,85,0,7,-16.9,-18.8,19430,55,5.5,4.2
